post_id,thread_id,order,true_primary,true_secondary,pred_primary,pred_secondary
cad_14773,1006,"1006, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14782,1006,"1006, 02, 01, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_14781,1006,"1006, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14848,1006,"1006, 13, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26945,1006,1006-title,Neutral,"""NA""",Neutral,NA
cad_24010,1008,"1008, 04",CounterSpeech,CounterSpeech / affiliation-directed,Neutral,NA
cad_24006,1008,"1008, 03",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_23996,1008,"1008, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_14795,1008,"1008, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24014,1008,"1008, 04, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_24008,1008,"1008, 03, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_23997,1008,"1008, 02, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_15126,1008,"1008, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_14800,1008,"1008, 02, 01, 03",Neutral,"""NA""",Neutral,NA
cad_24009,1008,"1008, 03, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_14799,1008,"1008, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_14796,1008,"1008, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24015,1008,"1008, 04, 01, 01",CounterSpeech,CounterSpeech / affiliation-directed,Neutral,NA
cad_24115,1008,"1008, 04, 01, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_15159,1008,"1008, 04, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24142,1008,"1008, 04, 01, 01, 01, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_26947,1008,1008-title,Neutral,"""NA""",PersonDirectedAbuse,NA
cad_20670,1008,1008-post,AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_14803,1010,"1010, 02",Neutral,"""NA""",Neutral,NA
cad_14804,1010,"1010, 03",Neutral,"""NA""",Neutral,NA
cad_14805,1010,"1010, 04",Neutral,"""NA""",Neutral,NA
cad_24011,1010,"1010, 05",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_23999,1010,"1010, 03, 01",Neutral,"""NA""",Neutral,NA
cad_24012,1010,"1010, 03, 01, 04",Neutral,"""NA""",Neutral,NA
cad_14826,1010,"1010, 03, 01, 03",Neutral,"""NA""",Neutral,NA
cad_14806,1010,"1010, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14810,1010,"1010, 03, 01, 02",Neutral,"""NA""",Neutral,NA
cad_14811,1010,"1010, 03, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_14824,1010,"1010, 03, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_14827,1010,"1010, 03, 01, 01, 03",Neutral,"""NA""",Neutral,NA
cad_14828,1010,"1010, 03, 01, 03, 01",Neutral,"""NA""",Neutral,NA
cad_14808,1010,"1010, 03, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14812,1010,"1010, 03, 01, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_14809,1010,"1010, 03, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14829,1010,"1010, 03, 01, 01, 03, 01",Neutral,"""NA""",Neutral,NA
cad_14831,1010,"1010, 03, 01, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14830,1010,"1010, 03, 01, 01, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14833,1010,"1010, 03, 01, 03, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14834,1010,"1010, 03, 01, 01, 03, 01, 02",Neutral,"""NA""",Neutral,NA
cad_26948,1010,1010-title,Neutral,"""NA""",Neutral,NA
cad_15138,1029,"1029, 01",Neutral,"""NA""",Neutral,NA
cad_15169,1029,"1029, 02",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_15179,1029,"1029, 02, 01",Neutral,"""NA""",Neutral,NA
cad_26964,1029,1029-title,Neutral,"""NA""",Neutral,NA
cad_15146,1031,"1031, 01",Neutral,"""NA""",Neutral,NA
cad_15148,1031,"1031, 02",Neutral,"""NA""",Neutral,NA
cad_15156,1031,"1031, 04",Neutral,"""NA""",Neutral,NA
cad_24110,1031,"1031, 03",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_24119,1031,"1031, 05",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_15149,1031,"1031, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15150,1031,"1031, 03, 01",Neutral,"""NA""",Neutral,NA
cad_15246,1031,"1031, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26966,1031,1031-title,Neutral,"""NA""",Neutral,NA
cad_15231,1036,"1036, 01",Neutral,"""NA""",Neutral,NA
cad_15232,1036,"1036, 02",Neutral,"""NA""",Neutral,NA
cad_15238,1036,"1036, 03",Neutral,"""NA""",Neutral,NA
cad_15287,1036,"1036, 05",Neutral,"""NA""",Neutral,NA
cad_15301,1036,"1036, 06",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_15304,1036,"1036, 07",Neutral,"""NA""",Neutral,NA
cad_15441,1036,"1036, 08",Neutral,"""NA""",Neutral,NA
cad_15498,1036,"1036, 09",Neutral,"""NA""",Neutral,NA
cad_15617,1036,"1036, 10",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_15618,1036,"1036, 10",IdentityDirectedAbuse,IdentityDirectedAbuse / dehumanization,IdentityDirectedAbuse,NA
cad_15242,1036,"1036, 03, 01",Neutral,"""NA""",Neutral,NA
cad_15259,1036,"1036, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15473,1036,"1036, 02, 02",Neutral,"""NA""",Neutral,NA
cad_15439,1036,"1036, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15602,1036,"1036, 02, 02, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_26971,1036,1036-title,Neutral,"""NA""",Neutral,NA
cad_15253,1037,"1037, 02",Neutral,"""NA""",Neutral,NA
cad_15256,1037,"1037, 03",Neutral,"""NA""",Neutral,NA
cad_26972,1037,1037-title,Neutral,"""NA""",Neutral,NA
cad_15303,1040,"1040, 03",Neutral,"""NA""",Neutral,NA
cad_24152,1040,"1040, 12",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_24153,1040,"1040, 12",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_24146,1040,"1040, 08",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_24171,1040,"1040, 15",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_15380,1040,"1040, 13",Neutral,"""NA""",Neutral,NA
cad_24160,1040,"1040, 14",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_24149,1040,"1040, 09",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_24128,1040,"1040, 02",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_15367,1040,"1040, 11",Neutral,"""NA""",Neutral,NA
cad_15359,1040,"1040, 07",Neutral,"""NA""",Neutral,NA
cad_15357,1040,"1040, 06",Neutral,"""NA""",Neutral,NA
cad_15475,1040,"1040, 16",Neutral,"""NA""",Neutral,NA
cad_15310,1040,"1040, 05",Neutral,"""NA""",Neutral,NA
cad_15305,1040,"1040, 04",Neutral,"""NA""",Neutral,NA
cad_15365,1040,"1040, 10",Neutral,"""NA""",Neutral,NA
cad_15459,1040,"1040, 10, 04",Neutral,"""NA""",Neutral,NA
cad_15447,1040,"1040, 05, 03",Neutral,"""NA""",Neutral,NA
cad_15434,1040,"1040, 06, 02",Neutral,"""NA""",Neutral,NA
cad_15461,1040,"1040, 13, 02",Neutral,"""NA""",Neutral,NA
cad_15410,1040,"1040, 10, 03",Neutral,"""NA""",Neutral,NA
cad_15392,1040,"1040, 06, 01",Neutral,"""NA""",Neutral,NA
cad_15387,1040,"1040, 13, 01",Neutral,"""NA""",Neutral,NA
cad_15386,1040,"1040, 10, 01",Neutral,"""NA""",Neutral,NA
cad_24162,1040,"1040, 02, 02",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_15366,1040,"1040, 05, 02",Neutral,"""NA""",Neutral,NA
cad_15362,1040,"1040, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24169,1040,"1040, 14, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_15329,1040,"1040, 05, 01",Neutral,"""NA""",Neutral,NA
cad_15408,1040,"1040, 10, 02",Neutral,"""NA""",Neutral,NA
cad_15493,1040,"1040, 05, 04",Neutral,"""NA""",Neutral,NA
cad_15502,1040,"1040, 05, 04, 01",Neutral,"""NA""",Neutral,NA
cad_15580,1040,"1040, 10, 03, 02",Neutral,"""NA""",Neutral,NA
cad_15424,1040,"1040, 14, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15479,1040,"1040, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15458,1040,"1040, 05, 03, 01",Neutral,"""NA""",Neutral,NA
cad_15423,1040,"1040, 10, 03, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15396,1040,"1040, 13, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15371,1040,"1040, 05, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15335,1040,"1040, 05, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15488,1040,"1040, 05, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15531,1040,"1040, 05, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15543,1040,"1040, 05, 01, 02, 01",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_24159,1040,"1040, 13, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_15372,1040,"1040, 05, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15398,1040,"1040, 13, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15401,1040,"1040, 13, 01, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26974,1040,1040-title,Neutral,"""NA""",Neutral,NA
cad_24203,1050,"1050, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24205,1050,"1050, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_15615,1050,"1050, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15687,1050,"1050, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15619,1050,"1050, 01, 01, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_15631,1050,"1050, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15620,1050,"1050, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15642,1050,"1050, 01, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_24220,1050,"1050, 01, 01, 01, 01, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24221,1050,"1050, 01, 01, 01, 01, 02, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24222,1050,"1050, 01, 01, 01, 01, 02, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_26984,1050,1050-title,Neutral,"""NA""",Neutral,NA
cad_15655,1053,"1053, 01",Neutral,"""NA""",Neutral,NA
cad_15656,1053,"1053, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15657,1053,"1053, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_27427,1053,1053-title,PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_27428,1053,1053-title,IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_15676,1056,"1056, 02",Neutral,"""NA""",Neutral,NA
cad_15677,1056,"1056, 03",Neutral,"""NA""",Neutral,NA
cad_15678,1056,"1056, 04",Neutral,"""NA""",Neutral,NA
cad_15679,1056,"1056, 05",Neutral,"""NA""",Neutral,NA
cad_15680,1056,"1056, 06",Neutral,"""NA""",Neutral,NA
cad_15692,1056,"1056, 07",Neutral,"""NA""",Neutral,NA
cad_15693,1056,"1056, 08",Neutral,"""NA""",Neutral,NA
cad_15703,1056,"1056, 09",Neutral,"""NA""",Neutral,NA
cad_15782,1056,"1056, 10",Neutral,"""NA""",Neutral,NA
cad_15682,1056,"1056, 06, 01",Neutral,"""NA""",Neutral,NA
cad_24223,1056,"1056, 04, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_24224,1056,"1056, 02, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_24225,1056,"1056, 02, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_15684,1056,"1056, 06, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15686,1056,"1056, 06, 01, 02",Neutral,"""NA""",Neutral,NA
cad_26988,1056,1056-title,Neutral,"""NA""",Neutral,NA
cad_15689,1058,"1058, 01",Neutral,"""NA""",Neutral,NA
cad_26990,1058,1058-title,Neutral,"""NA""",Neutral,NA
cad_15694,1059,"1059, 01",Neutral,"""NA""",Neutral,NA
cad_15863,1059,"1059, 02",Neutral,"""NA""",Neutral,NA
cad_26991,1059,1059-title,Neutral,"""NA""",Neutral,NA
cad_15695,1060,"1060, 01",Neutral,"""NA""",Neutral,NA
cad_24249,1060,"1060, 20",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_15889,1060,"1060, 29",Neutral,"""NA""",Neutral,NA
cad_24246,1060,"1060, 18",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_24243,1060,"1060, 16",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24241,1060,"1060, 14",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15770,1060,"1060, 15",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_15772,1060,"1060, 17",Neutral,"""NA""",Neutral,NA
cad_24236,1060,"1060, 12",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24235,1060,"1060, 11",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_15783,1060,"1060, 21",Neutral,"""NA""",Neutral,NA
cad_24233,1060,"1060, 10",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15788,1060,"1060, 22",Neutral,"""NA""",Neutral,NA
cad_15791,1060,"1060, 23",Neutral,"""NA""",Neutral,NA
cad_24231,1060,"1060, 09",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15794,1060,"1060, 24",Neutral,"""NA""",Neutral,NA
cad_15796,1060,"1060, 25",Neutral,"""NA""",Neutral,NA
cad_15801,1060,"1060, 26",Neutral,"""NA""",Neutral,NA
cad_24229,1060,"1060, 05",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16938,1060,"1060, 31",Neutral,"""NA""",Neutral,NA
cad_15900,1060,"1060, 30",Neutral,"""NA""",Neutral,NA
cad_15881,1060,"1060, 28",Neutral,"""NA""",Neutral,NA
cad_24253,1060,"1060, 27",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_15733,1060,"1060, 13",Neutral,"""NA""",Neutral,NA
cad_24247,1060,"1060, 19",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15696,1060,"1060, 02",Neutral,"""NA""",Neutral,NA
cad_15699,1060,"1060, 03",Neutral,"""NA""",Neutral,NA
cad_25141,1060,"1060, 32",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_15707,1060,"1060, 08",Neutral,"""NA""",Neutral,NA
cad_15706,1060,"1060, 07",Neutral,"""NA""",Neutral,NA
cad_15705,1060,"1060, 06",Neutral,"""NA""",Neutral,NA
cad_15700,1060,"1060, 04",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_24238,1060,"1060, 03, 03",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_15701,1060,"1060, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15808,1060,"1060, 26, 01",Neutral,"""NA""",Neutral,NA
cad_15807,1060,"1060, 12, 02",Neutral,"""NA""",Neutral,NA
cad_15719,1060,"1060, 04, 04",Neutral,"""NA""",Neutral,NA
cad_15718,1060,"1060, 10, 02",Neutral,"""NA""",Neutral,NA
cad_24245,1060,"1060, 16, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_15716,1060,"1060, 10, 01",Neutral,"""NA""",Neutral,NA
cad_24230,1060,"1060, 04, 01",Neutral,"""NA""",Neutral,NA
cad_24239,1060,"1060, 13, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_15715,1060,"1060, 02, 02",Neutral,"""NA""",Neutral,NA
cad_15810,1060,"1060, 11, 04",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15723,1060,"1060, 10, 03",Neutral,"""NA""",Neutral,NA
cad_24232,1060,"1060, 04, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15779,1060,"1060, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15712,1060,"1060, 03, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15781,1060,"1060, 04, 07",Neutral,"""NA""",Neutral,NA
cad_15711,1060,"1060, 07, 01",Neutral,"""NA""",Neutral,NA
cad_15790,1060,"1060, 10, 04",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_15769,1060,"1060, 02, 05",Neutral,"""NA""",Neutral,NA
cad_15710,1060,"1060, 04, 03",Neutral,"""NA""",Neutral,NA
cad_15811,1060,"1060, 19, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15754,1060,"1060, 11, 03",Neutral,"""NA""",Neutral,NA
cad_15727,1060,"1060, 11, 01",Neutral,"""NA""",Neutral,NA
cad_15907,1060,"1060, 20, 02",Neutral,"""NA""",Neutral,NA
cad_24271,1060,"1060, 19, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_15722,1060,"1060, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15735,1060,"1060, 11, 02",Neutral,"""NA""",Neutral,NA
cad_16105,1060,"1060, 02, 06",Neutral,"""NA""",Neutral,NA
cad_15737,1060,"1060, 13, 01",Neutral,"""NA""",Neutral,NA
cad_15738,1060,"1060, 12, 01",Neutral,"""NA""",Neutral,NA
cad_15739,1060,"1060, 04, 05",Neutral,"""NA""",Neutral,NA
cad_15755,1060,"1060, 33, 01",Neutral,"""NA""",Neutral,NA
cad_24270,1060,"1060, 19, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_15709,1060,"1060, 08, 01",Neutral,"""NA""",Neutral,NA
cad_15816,1060,"1060, 27, 01",Neutral,"""NA""",Neutral,NA
cad_24227,1060,"1060, 03, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15749,1060,"1060, 02, 03",Neutral,"""NA""",Neutral,NA
cad_15751,1060,"1060, 02, 04",Neutral,"""NA""",Neutral,NA
cad_15752,1060,"1060, 04, 06",Neutral,"""NA""",Neutral,NA
cad_15812,1060,"1060, 20, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15798,1060,"1060, 10, 04, 01",Neutral,"""NA""",Neutral,NA
cad_15820,1060,"1060, 11, 04, 01",Neutral,"""NA""",Neutral,NA
cad_15704,1060,"1060, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15813,1060,"1060, 19, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15945,1060,"1060, 27, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15913,1060,"1060, 20, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15875,1060,"1060, 26, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15822,1060,"1060, 04, 04, 03",Neutral,"""NA""",Neutral,NA
cad_26012,1060,"1060, 19, 02, 01",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_15724,1060,"1060, 10, 03, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15785,1060,"1060, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15725,1060,"1060, 10, 02, 02",Neutral,"""NA""",Neutral,NA
cad_24405,1060,"1060, 19, 02, 02",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_24280,1060,"1060, 10, 03, 04",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_15729,1060,"1060, 04, 03, 01",Neutral,"""NA""",Neutral,NA
cad_15730,1060,"1060, 10, 03, 02",Neutral,"""NA""",Neutral,NA
cad_15731,1060,"1060, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15736,1060,"1060, 11, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15742,1060,"1060, 04, 04, 01",Neutral,"""NA""",Neutral,NA
cad_24256,1060,"1060, 20, 01, 01",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_24255,1060,"1060, 16, 01, 03",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_15787,1060,"1060, 04, 04, 02",Neutral,"""NA""",Neutral,NA
cad_24254,1060,"1060, 16, 01, 02",CounterSpeech,CounterSpeech / identity-directed,CounterSpeech,NA
cad_15757,1060,"1060, 33, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15750,1060,"1060, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15890,1060,"1060, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_24250,1060,"1060, 16, 01, 01",CounterSpeech,CounterSpeech / identity-directed,IdentityDirectedAbuse,NA
cad_15720,1060,"1060, 10, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15784,1060,"1060, 11, 03, 01",Neutral,"""NA""",Neutral,NA
cad_15717,1060,"1060, 10, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15713,1060,"1060, 07, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15767,1060,"1060, 10, 03, 03",Neutral,"""NA""",Neutral,NA
cad_15768,1060,"1060, 13, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15721,1060,"1060, 08, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15775,1060,"1060, 13, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24240,1060,"1060, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24237,1060,"1060, 10, 03, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_24251,1060,"1060, 10, 04, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15962,1060,"1060, 20, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24258,1060,"1060, 11, 04, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,IdentityDirectedAbuse,NA
cad_24257,1060,"1060, 11, 04, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_18496,1060,"1060, 04, 04, 02, 02",Neutral,"""NA""",Neutral,NA
cad_24444,1060,"1060, 19, 02, 02, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,IdentityDirectedAbuse,NA
cad_16093,1060,"1060, 02, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15797,1060,"1060, 13, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15774,1060,"1060, 33, 01, 02, 02",Neutral,"""NA""",Neutral,NA
cad_15758,1060,"1060, 33, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15753,1060,"1060, 10, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15814,1060,"1060, 19, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15766,1060,"1060, 04, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15743,1060,"1060, 04, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15761,1060,"1060, 33, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15777,1060,"1060, 10, 03, 03, 01",Neutral,"""NA""",Neutral,NA
cad_15740,1060,"1060, 03, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15786,1060,"1060, 01, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15792,1060,"1060, 13, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15830,1060,"1060, 13, 02, 01, 03",Neutral,"""NA""",Neutral,NA
cad_15714,1060,"1060, 07, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15763,1060,"1060, 33, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15869,1060,"1060, 04, 04, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15871,1060,"1060, 13, 02, 01, 04",Neutral,"""NA""",Neutral,NA
cad_15771,1060,"1060, 04, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15874,1060,"1060, 20, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_15708,1060,"1060, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15726,1060,"1060, 08, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15759,1060,"1060, 33, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15902,1060,"1060, 20, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15744,1060,"1060, 04, 04, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15746,1060,"1060, 04, 04, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24266,1060,"1060, 11, 04, 01, 01, 02",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_24269,1060,"1060, 04, 04, 02, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_15728,1060,"1060, 10, 03, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24445,1060,"1060, 19, 02, 02, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,CounterSpeech,NA
